step,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,action_vx,action_vy,action_vz,action_yaw_rate,nearest_obs_dist
106,0.04037881521843754,8.906136558224816,1.1655382408587494,-0.7257909895635355,1.9057258379668236,-0.28255497000439256,-0.04229953163113668,-0.11083909235012336,0.7212909645138801,-0.7765963673591614,1.499841332435608,-0.18630342185497284,0.1366121470928192,1.3665056627102234
107,0.0028047858189862514,9.000640953527444,1.1479474097029525,-0.787351117028596,1.8731708977191774,-0.359604149006067,-0.09454489812882873,-0.18917503572615668,0.7575334915274928,-1.383330225944519,1.4177424907684326,0.24282003939151764,-0.9643062949180603,1.4238514449149449
108,-0.03994337418888112,9.092913244038616,1.1335457765728332,-0.9177590987673764,1.8203070755968471,-0.20417335121921112,-0.10202480385542792,-0.18622708490624584,0.769391800809136,0.9879705309867859,1.33134925365448,-0.3605310022830963,-0.03498273715376854,1.480845551566735
109,-0.08869158878112583,9.182842590932925,1.12496013127066,-1.0112001627428673,1.783851001523422,-0.19249544573924113,-0.08396944772511832,-0.1454008762820107,0.7745063979282938,0.08539281785488129,1.3639538288116455,-0.35700470209121704,-1.287716031074524,1.5370770212766347
110,-0.14035933115095847,9.271404198239683,1.111102093772922,-1.046699096063508,1.761461992932537,-0.3434765848607219,-0.017265815987266876,-0.04668318864220513,0.7769857590975956,-1.07539701461792,1.499994158744812,-0.8249830007553101,-1.4866468906402588,1.5948974465239716
111,-0.19268221674268224,9.359076733664713,1.0895513138161832,-1.0401819113053177,1.7489516697516394,-0.5222020861884599,0.03091805525985518,0.07421802970679718,0.7615550354712127,-0.5659424066543579,1.4864633083343506,0.5959180593490601,-0.9177723526954651,1.6554816143865596
112,-0.24346411707965804,9.446723467943634,1.0616528703843515,-0.9864356799065223,1.762044130085706,-0.539789042523336,0.028780509036100212,0.13932250416270384,0.7252961201634494,0.8009942173957825,1.4860517978668213,-0.3686995804309845,-0.06667060405015945,1.6100114355721458
113,-0.29061864157847644,9.535661780340256,1.0365447439239304,-0.903558977276255,1.7937643829824277,-0.4775304402208507,0.046004857210573506,0.18871779428475113,0.7006636460674482,0.5262073874473572,1.4492861032485962,-0.31903478503227234,-1.2387586832046509,1.5522981784730525
114,-0.3327537062532476,9.626370858700536,1.014629268020686,-0.7862347496616099,1.8308534773727103,-0.41005701322097027,0.09312106820130102,0.2423534956108854,0.6945804580585,0.6855134963989258,1.4973224401474,0.9617168307304382,-1.0763579607009888,1.4945616890520312
115,-0.36747669766764884,9.719012295506497,0.9975435060570683,-0.6046469160031901,1.872960038186772,-0.2624419422419656,0.12804383341585998,0.2846335726784983,0.6807361742899574,1.4389891624450684,1.3019521236419678,0.2753746211528778,-1.417781949043274,1.4352307405860092
116,-0.3914271251230984,9.813782657563289,0.9906175635341183,-0.36708091071715676,1.9110835179719095,-0.025166572187928813,0.1646357116058555,0.2835069740692269,0.656819729405781,-0.08905711024999619,1.483665943145752,0.32224148511886597,0.7756209373474121,1.3717985694847654
117,-0.4029142388508378,9.909715244752782,0.9962958561140711,-0.12048937560603559,1.9216879103457898,0.21258679173108436,0.16391550671925614,0.2661920468191865,0.6226975587225947,0.8411248326301575,1.4983216524124146,-0.9922583103179932,-1.0641820430755615,1.3032934414805095
118,-0.4043749690860888,10.005776455771196,1.007981745821179,0.03484944349518104,1.9201056810175001,0.2131234052221384,0.15396195440199273,0.2734921175163144,0.587361114164797,-0.5146360397338867,1.499306559562683,-0.01914900541305542,-0.4762997031211853,1.2312947781425478
119,-0.399575410180127,10.101704598407558,1.0146321475892384,0.1495307591800353,1.9182329341142481,0.06768801552477907,0.13245062063593213,0.29465561683382974,0.552966810458176,0.7880649566650391,1.428063988685608,0.15753775835037231,-0.5214908719062805,1.1580494427129313
120,-0.38790938399112906,10.197862966974284,1.0179607517127225,0.30921514629154534,1.928055870978426,0.09552442768114089,0.10737468565110349,0.2493618582983179,0.5272215945823946,-0.22045186161994934,1.499997615814209,0.9350285530090332,-1.0520954132080078,1.082687739534096
121,-0.3681179431099926,10.29447618239028,1.0264237053863532,0.46560283045772843,1.9359383023851338,0.25116056499446204,0.06355164685458463,0.1756469851131444,0.4963359071150081,1.0624077320098877,1.47380793094635,0.21556751430034637,-0.7611362934112549,1.0039533957532611
122,-0.34233994858944283,10.391361837125924,1.0410112526279096,0.5446951805843112,1.9378699911248958,0.28992177448764217,0.02549695065995041,0.10483226580153497,0.4599269423981484,-0.07462699711322784,1.4236178398132324,-0.3929177224636078,0.1840410828590393,0.9234973449130662
123,-0.3142387084883502,10.488160357719385,1.0524825911326319,0.570601205948908,1.9333828187021473,0.1535180749815484,-0.006860210057923118,0.02621872788493118,0.4319652315493815,0.21218089759349823,1.4993935823440552,0.8482900857925415,0.1108001247048378,0.8446977543227857
124,-0.2859027236329437,10.584740469626635,1.0589479164574191,0.5554213722245172,1.9315198111570364,0.15521625399958583,-0.04935846135589938,-0.05125170041503101,0.4208229317880115,0.15815433859825134,1.4938328266143799,0.5785185098648071,0.9841829538345337,0.770039849072095
125,-0.259615729771987,10.681467047315277,1.0715390537360163,0.4952406831995817,1.9381095135011617,0.35014799835103155,-0.06807422950699368,-0.0812943603191419,0.4201253867924756,0.2026422917842865,1.498974084854126,-0.6252175569534302,0.874645471572876,0.7024666428775632
126,-0.23655337048311945,10.77851824647489,1.0910768409380578,0.436332988968259,1.9424419377118662,0.3761393791669572,-0.08403537907661227,-0.09615072496115125,0.43299288539108777,1.0539803504943848,1.5,-0.1413019597530365,0.012928776443004608,0.6446620533093481
127,-0.21589671271868088,10.875660150790468,1.1053372849646055,0.39615708789719506,1.9428228468344817,0.1884634762006469,-0.08573153872708487,-0.08011192811192329,0.4454717713279652,1.1934709548950195,1.430202841758728,0.9973951578140259,-1.2682992219924927,0.5979346775359874
128,-0.19714811194663334,10.972937244643969,1.1126104082278498,0.35902754442174895,1.94888737544911,0.1593149998744419,-0.03546885998969821,-0.004122543315081191,0.4496744880995932,1.2127501964569092,1.4833521842956543,-0.1123991310596466,-1.2584494352340698,0.5637514867853496
129,-0.17918264464529446,11.070451572206712,1.120359757615953,0.3681371956365248,1.9502817624790485,0.11782066572706545,0.03289752332885812,0.1282061040736611,0.4589524412684549,1.30800461769104,1.496696949005127,-0.36917781829833984,-0.3895104229450226,0.5427156685467988
130,-0.15934619126307314,11.167901287335134,1.1216550714538969,0.4279037370216355,1.9479440768584741,-0.06484732322450483,0.12690084770602653,0.30528615763560374,0.5161309358461892,0.9872616529464722,1.4999476671218872,-0.4130115807056427,-0.5585659146308899,0.5333866693486207
131,-0.13522137400467144,11.26531153718128,1.1123143988177757,0.5416934354912774,1.9503373923524097,-0.2818394186642396,0.23063065003264638,0.46409567432104004,0.6259152458375408,0.29148340225219727,1.489805817604065,-0.3076156675815582,0.5666621327400208,0.534078673465527
132,-0.10231179599005023,11.363472512229132,1.0949535539913062,0.765825955405404,1.9786243750743049,-0.399532000697046,0.2432506490280107,0.5657437892251588,0.668232076282543,0.8975473642349243,1.4870100021362305,0.6473256945610046,0.30376023054122925,0.5415246053920405
133,-0.055894811518880184,11.46431623064134,1.0738751974887877,1.0830555182602786,2.060831909775999,-0.41405435520458284,0.1900482838725586,0.5898097017216546,0.6909947538449716,-0.4008083641529083,1.2993215322494507,0.3731027841567993,-1.4886438846588135,0.5543090495604353
134,0.007825320388092073,11.570865244835902,1.05526858638229,1.4338282348009632,2.1947673126730076,-0.3239880644866094,0.1366045042017422,0.5225482402255285,0.7080753891500986,1.204548716545105,1.4725855588912964,-0.011237263679504395,-0.3676554262638092,0.5752724287173244
135,0.08689810953008545,11.683867558906694,1.0411545568772314,1.6827815236497552,2.3062617468475657,-0.26204229604926566,0.078965270954303,0.365709324947029,0.7071925468207144,-0.5988962650299072,1.4997978210449219,0.5955595374107361,-1.1855382919311523,0.6121214161161187
136,0.17574037080238958,11.801446395670293,1.032124808644109,1.844881470236138,2.3851201791257144,-0.07533950788749094,0.02614159527196712,0.17042218284101462,0.6938105292177982,1.1304638385772705,1.497943639755249,-0.3098921775817871,-0.015258155763149261,0.6703841830313597
137,0.26957966819607215,11.921429568905989,1.0321290048738394,1.8846833020068992,2.4016492741239284,0.01799773475839544,-0.01642009350592001,-0.012048397160457847,0.6826577382182407,0.12727585434913635,1.4546840190887451,-0.8775475025177002,-0.320643812417984,0.7498262115760408
138,0.3627992158441141,12.0408355725032,1.0304650803666908,1.8383548455018104,2.3717605545585476,-0.09683240217494654,-0.06194538383151323,-0.21649970167453575,0.6984047668311415,-0.2874017059803009,1.4940882921218872,-0.28170129656791687,0.682913064956665,0.8456618236398509
139,0.45184794430440534,12.157810245604068,1.0220442130297736,1.7175246666710375,2.3052812115345,-0.21252933048116524,-0.12402187547745966,-0.3864026398131788,0.7532979086258607,0.3926990330219269,1.4989020824432373,0.24547913670539856,0.9621235132217407,0.9517250846786037
140,0.5316812911937342,12.269890617360334,1.0118155488075975,1.4746667522116448,2.1765878007218338,-0.17125984267068653,-0.16113986287978146,-0.4745901082892698,0.8154194298368914,0.9087748527526855,1.3050564527511597,-0.9090476036071777,-0.892515242099762,0.9236267629393577
141,0.5985818656213703,12.37491984449832,1.0033743068308394,1.2399122893512504,2.0447928093117453,-0.20474273294833187,-0.18737697154433355,-0.48611085502866636,0.88333558415441,-0.4466018080711365,1.451099157333374,0.49592119455337524,0.21590116620063782,0.8924902109807868
142,0.6543641658597447,12.47351289740531,0.9920123878518409,0.9960065749085059,1.9023902332080183,-0.2118608587108661,-0.20502053010526597,-0.4416199340969937,0.9412019404890576,-0.05111795663833618,1.4997555017471313,-0.39693495631217957,-0.09127993881702423,0.8688186805514782
143,0.6980064699330524,12.56529404778771,0.9814071893098354,0.7843179440318838,1.7918811262835386,-0.24070513995122608,-0.2679222840225476,-0.3489038421099255,1.0102816818073068,-0.024046920239925385,1.4071836471557617,-0.1708214282989502,0.11984923481941223,0.8492414185562764
144,0.7313358551133561,12.65285510269928,0.9691137220201259,0.5608334825266175,1.7201659044573294,-0.23765170237975397,-0.32503940159185224,-0.28228590491637423,1.0772480253592764,-0.963198184967041,1.4998939037322998,-0.016777515411376953,-0.0770307257771492,0.8312894775115593
145,0.7524339591765722,12.73745660749193,0.9595747228598643,0.30111186501877574,1.6733013726674615,-0.13806834451587363,-0.3496362828345621,-0.20079634410600478,1.122852250790888,0.7671238780021667,1.481104850769043,-0.7097323536872864,-0.5247663855552673,0.8108970669522448
146,0.7621034133473479,12.820773951131095,0.9521826094675635,0.12044160748850215,1.6656464514977236,-0.19499047254787658,-0.35844102970620484,-0.10188359842649464,1.1411504386674753,-0.3031599223613739,1.4997140169143677,0.42002102732658386,0.6627019047737122,0.7867033313968568
147,0.7634994336083193,12.904879715656364,0.9418164588107757,-0.05987616190733866,1.7049668537124567,-0.1755173643599099,-0.3268145995920409,-0.018174729093236437,1.1491253046694059,-1.4032938480377197,1.4989519119262695,0.8920498490333557,-0.1769678294658661,0.7602536709334036
148,0.754938989571427,12.992180425261374,0.9380812734478151,-0.2654289923468508,1.7843253508335999,0.027426844635918688,-0.29514058597002973,0.009693499528024228,1.1465928265177119,-0.7511433362960815,1.489915132522583,-0.18300223350524902,-1.4565014839172363,0.7293573361663441
149,0.7373993797097115,13.083271121003378,0.9420941492837984,-0.4102543912640999,1.8477950238885392,0.07831552689836087,-0.3100029444326342,0.010026356612602663,1.1321694345835147,-0.5766702890396118,1.4999663829803467,-0.970924973487854,-0.48081910610198975,0.6955615256215868
150,0.7142727034769286,13.176750730895758,0.9418859072905147,-0.5011015795596876,1.8859347479307673,-0.09707792012335786,-0.3383265631330502,0.024225088186643512,1.1046108687944924,0.021285608410835266,1.4996410608291626,-0.604102611541748,-1.0131494998931885,0.6635504006238109
151,0.6874516252524285,13.271915926679219,0.9300189401521061,-0.5631038461584775,1.9181149861207967,-0.36228499701809236,-0.32595671175799334,0.07075924031958193,1.0777098974916057,-0.8723258376121521,1.4999698400497437,0.3786589801311493,-0.13616275787353516,0.636455491080517
152,0.6570045960858213,13.36971232378486,0.9082971387115862,-0.6569844216619447,2.0008966425608112,-0.4416463801258115,-0.2764682455256955,0.0950515662426734,1.0555330183293268,1.3575087785720825,1.4999947547912598,-0.14995159208774567,-0.1340644359588623,0.615731450362267
153,0.6213154327139171,13.472818852601701,0.8893296652635183,-0.7535638017871167,2.1082897472833104,-0.3259442737629178,-0.16871047665183903,0.08488703399259682,1.03936853791868,-0.6416211128234863,1.498437762260437,-0.8396244049072266,-0.9514511823654175,0.6021248474477887
154,0.5826714565806397,13.579766739812722,0.8727844688931932,-0.7804963173784064,2.155723206574041,-0.36922777546737506,-0.06741800540289691,0.06990496395748896,1.0279674337002418,-0.8839563727378845,1.4986923933029175,0.20041988790035248,-0.36037760972976685,0.5998821308529005
155,0.5435827908019509,13.688201236175429,0.8542705613157738,-0.7824230527445948,2.1779600775922967,-0.33061124801390934,-0.03666565139814083,0.024759888519352145,1.008481566016605,0.11228350549936295,1.4950220584869385,0.46376052498817444,0.029682582244277,0.611792143384839
156,0.5042069361293009,13.797312201576872,0.8429978774017154,-0.7928848219991148,2.182909462667829,-0.12172679590822737,-0.020900631954850504,-0.0009529082951116908,0.9973087871711993,-0.9197056293487549,1.4977320432662964,-0.4130159914493561,-0.2845378518104553,0.6375363919902394
157,0.4644502567881307,13.906156329580986,0.8391845221368361,-0.7962001987704331,2.16965593307424,-0.08746640392755381,-0.015893360315477334,-0.02934225039459679,0.9878912426240081,-1.252072811126709,1.4999998807907104,0.15618719160556793,-1.4997005462646484,0.67560275809707
158,0.42416678321772167,14.013972571180249,0.8355198066498025,-0.8205772540908477,2.143175673698562,-0.02389821911058912,-0.05957779557552947,-0.07262706531732212,0.976483526106384,-1.4192378520965576,1.4769983291625977,-0.8801101446151733,-0.12571662664413452,0.7239549870280555
159,0.3817717415810627,14.120351713130662,0.8351466621708207,-0.8736565345044144,2.115004460681328,-0.0327580762514812,-0.14980947073057135,-0.14146674515883884,0.9891086666580646,0.5644477605819702,1.499922275543213,-0.15685772895812988,-1.4912978410720825,0.7797386507405479
160,0.3357047103125384,14.225346156144118,0.8309867741637985,-0.9705079994542266,2.087005097528877,-0.12005160557146033,-0.24097904251671093,-0.19140176067885098,1.0098689118567996,1.1395865678787231,1.4956454038619995,0.9258072376251221,-0.06219815835356712,0.8409572561561147
161,0.2829918239786952,14.328974613006562,0.8253431283504499,-1.1345282719698966,2.0617425333221466,-0.0789219251983241,-0.24893573550067957,-0.16681586634204645,1.0021315312268877,0.43932855129241943,1.496583342552185,-0.3631795048713684,-0.9791724681854248,0.9055244839570025
162,0.22268147479448655,14.431747645807912,0.8212610027202026,-1.2495088583303477,2.052423731731786,-0.12026791946728278,-0.17690581091246707,-0.07369284138444136,0.9995012720553333,-1.0828529596328735,1.4977525472640991,0.643542468547821,-1.2977832555770874,0.9735280821785659
163,0.15837209770086333,14.534489166995026,0.8156030916610068,-1.3116746572571,2.058474066584962,-0.06331477714136766,-0.07005815215509308,-0.005835298239102141,0.984310062893999,0.05438344553112984,1.4998444318771362,-0.12527161836624146,-1.2225130796432495,1.047185622054383
164,0.09244467524544789,14.637497084715317,0.813346486504004,-1.3147495242493612,2.059981471887951,-0.06695766469785788,0.03683111989175256,0.06046938834228111,0.9578308944146766,0.8181474208831787,1.4919977188110352,0.12302498519420624,-1.2513985633850098,1.1270555775550322
165,0.028384349193340923,14.74048733070409,0.8112603777464451,-1.2380137969835154,2.0596955163780555,0.015396519211201947,0.13434901321547385,0.12330354737264823,0.9303882967668848,0.5158225297927856,1.4996446371078491,0.0884421095252037,-1.2779337167739868,1.2128461061528761
166,-0.03005978262635563,14.843351225537948,0.814624704675634,-1.1047459611108492,2.054363718774737,0.09896896167549804,0.20571953598546433,0.1786913321183346,0.9018982670388939,0.5942266583442688,1.4545831680297852,0.7756895422935486,-0.6726776361465454,1.3038618100045223
167,-0.08021500004090061,14.945816594908155,0.8229007388852737,-0.9051806073298356,2.043930121327476,0.2430478691112767,0.2459781426721818,0.20672138745173685,0.8789902948906938,-0.12251460552215576,1.4997388124465942,0.5518202185630798,-1.4909149408340454,1.398721439352188
168,-0.11878144011693924,15.047617563228627,0.8411858853903491,-0.6553366060398832,2.029386538446449,0.47202879689642613,0.24738029488229504,0.2216329927428309,0.8483579993360046,-0.3413042426109314,1.4998633861541748,-0.8670536279678345,-0.3261364698410034,1.4960987824451488
169,-0.14647414637365214,15.148714320956861,0.8661185863983346,-0.48650420252809573,2.0160417398073354,0.4733520556671219,0.20687567341718252,0.20921290505797618,0.804230035399538,-0.8593772053718567,1.496418833732605,0.650654673576355,-0.21956419944763184,1.5574389109523417
170,-0.1671138947138262,15.249265864215674,0.8895236725285615,-0.349414404523412,2.0078103122729125,0.5015413694082456,0.11778921408708927,0.14208057885093353,0.7636786293719343,0.26563993096351624,1.4921804666519165,0.05915450677275658,-0.38995084166526794,1.5695378690962187
171,-0.18227101302031143,15.349520996814725,0.9151319998958833,-0.27763463243555403,2.0030658485832395,0.48467225069835934,0.03516428483355307,0.07723764668866417,0.7356495008372912,0.20082636177539825,1.4996416568756104,0.3555041551589966,-1.4993419647216797,1.592059890850895
172,-0.19522790037873194,15.449709578235144,0.9383971384370122,-0.24502678849254997,2.005746269376903,0.4572101925823374,0.008969672154719976,0.07307955244514959,0.702928113758005,-0.15995573997497559,1.4074783325195312,-0.7983668446540833,-1.1131126880645752,1.621610117989027
173,-0.20677735798766886,15.550081316460673,0.9584947088134096,-0.22080761412651667,2.007295514229236,0.3283726773880286,0.014195833853609053,0.06319149084012601,0.6591292472280853,0.723188579082489,1.4986530542373657,0.22341832518577576,0.3410640358924866,1.6572413281643525
174,-0.21709810139927257,15.650429008497719,0.9731893413777638,-0.1921298297514531,2.007551475751783,0.28827972326658696,0.018119080974547983,0.08244606502436537,0.6152106525218415,0.46847933530807495,1.499950885772705,-0.12797774374485016,0.0024674655869603157,1.698372507419898
175,-0.22565822784115847,15.75086306753343,0.9852335557170285,-0.15117755264664612,2.0093986526968237,0.1755744514104355,0.06287434794920185,0.16892223220761413,0.6018812952872457,-0.44829487800598145,1.4613993167877197,0.8350957632064819,-0.18647275865077972,1.745154496224926
176,-0.23072927549007294,15.851574919022987,0.9927406455290928,-0.04442621073434091,2.021409864981915,0.1666504833987751,0.09062087135487605,0.2434670728536421,0.6001165154997767,-0.27916085720062256,1.3703144788742065,-0.3655901849269867,-0.36135247349739075,1.7987102095856948
177,-0.22978100387951925,15.95313653837229,1.0000444183849035,0.062405890757095614,2.038046104132274,0.09104698850255905,0.06432703981194389,0.23873492685518977,0.5904156847735609,-0.2638888359069824,1.325758695602417,0.5830138921737671,-1.4887076616287231,1.8608918078773722
178,-0.2239924652614129,16.055684854021667,1.003527826068421,0.1640773131454848,2.064930920699366,0.0964335786655487,0.02444591719418589,0.1614008472059671,0.5738419076361858,0.612177848815918,1.492541790008545,0.5191686749458313,-0.423088937997818,1.9302924773508687
179,-0.2135245991099613,16.159687072639677,1.0137501039965047,0.2383530857176987,2.0907484775280984,0.3155442104916995,-0.00811014499399407,0.06710142909602555,0.5526765863249049,-1.1071043014526367,1.4673048257827759,-0.5629459023475647,-0.6176904439926147,2.006623711889401
180,-0.20105220083921416,16.264494126277537,1.0322444379486186,0.2498877313388557,2.097556246601426,0.3662582794025941,-0.05091998442248911,-0.03234910306942029,0.534705358600223,0.4734784960746765,1.4042212963104248,-0.21422506868839264,-0.12346012890338898,2.0870917841764274
181,-0.18936288645152757,16.369227410255707,1.0466564956950115,0.21591835623325936,2.09043123469475,0.2008476960925891,-0.08132345260700181,-0.15090929890275287,0.5244519895655818,-0.016014767810702324,1.4999626874923706,0.24979497492313385,-0.8278490304946899,2.1473697573060173
182,-0.180766006836432,16.473259422445544,1.0547234282598803,0.12176899592947134,2.070206458739569,0.17321980015327174,-0.08555940382949571,-0.2040888453658439,0.5086379076726434,0.6089037656784058,1.4997162818908691,-0.29568007588386536,-0.3559291958808899,2.1457519982637994
183,-0.17743835294752935,16.576121281920475,1.062488600164864,0.029396140860987983,2.0471512574209467,0.10290190263472648,-0.06606915223345641,-0.1783573124898687,0.49060958055201714,0.08276303112506866,1.301297664642334,0.9072879552841187,-0.4266211986541748,2.1537228665279136
184,-0.17811634867580994,16.67781074160281,1.067097689026602,-0.05047667509719431,2.02103546036634,0.12752319796553102,-0.021583934348035107,-0.11333199742683235,0.4727433173132292,-0.5590262413024902,1.4947153329849243,-0.08791234344244003,-1.0567506551742554,2.16977317251935
185,-0.18201145280759864,16.778095288790556,1.0738020302434375,-0.09422103380422052,1.9945431578675774,0.10030412477222017,-0.0173828822478877,-0.0769505710799415,0.4473486862718324,0.8385974764823914,1.494398593902588,-0.8999728560447693,-0.7608978748321533,2.192782663967284
186,-0.18732802066862814,16.87743507960254,1.0737858763167358,-0.11460758175644063,1.982451589872463,-0.10173479641610172,-0.04782797048500694,-0.034090184475524796,0.41131501850665386,-0.15112344920635223,1.4999120235443115,0.27337637543678284,0.32718023657798767,2.2207781874214785
187,-0.19341952564200937,16.976693278614697,1.0665817894274288,-0.12596777339094045,1.9921026317526545,-0.1299028760503649,-0.06093770642124955,0.01592549116362042,0.3793721927459086,1.4904043674468994,1.4997150897979736,-0.16693595051765442,0.6319237947463989,2.253116383109939
188,-0.1997727617077937,17.076822108733943,1.0598630496092791,-0.12648695572343913,2.011172752530972,-0.15671080675969354,-0.06311859068910214,0.046363766980436164,0.35993212284106485,-0.02183077484369278,1.4898326396942139,0.5246735215187073,-0.09477216005325317,2.289446410669745
189,-0.2056207941283514,17.178180315404596,1.05360530406362,-0.1054078325042256,2.0431045278924307,-0.06695431830759917,-0.05412459535018773,0.06530908927991237,0.35380162720887826,-0.3057020604610443,1.4988731145858765,0.8277618288993835,-0.08617148548364639,2.3291129546371456
190,-0.21014354600100024,17.281352804697313,1.0560093433584765,-0.0800585656808843,2.08033152417752,0.1576397938491989,-0.05450492538498935,0.033421034181802325,0.35026553982697983,0.9544011950492859,1.4997714757919312,0.9984774589538574,-1.0914283990859985,2.371574294028883
191,-0.2140139358526909,17.386260092882615,1.071324874238362,-0.07784756032930831,2.1119266762440754,0.43684835435059105,-0.048071324194993756,0.01348498763001915,0.34029349399880593,-0.3111041188240051,1.4611952304840088,-0.9630611538887024,-1.199716329574585,2.417477688345782
192,-0.21797016127170152,17.49225003815443,1.096251238660093,-0.08114113079216365,2.1224523653744454,0.49726305542590216,-0.03799428380596571,-0.019149493479914917,0.3184068268355396,-1.4146240949630737,1.4968085289001465,-0.05511270463466644,-0.009582903236150742,2.467211231693817
193,-0.22246192658661137,17.59828455008815,1.1172532125989607,-0.10090976826431194,2.1186521936883933,0.3361747604753704,-0.07254507529384441,-0.11912972055785824,0.31048347008952637,-1.1285823583602905,1.2410104274749756,0.006840742193162441,-0.2804945409297943,2.520589083230675
194,-0.22890388346920862,17.704112150717158,1.1288570795645125,-0.16473590670270258,2.1146070932066716,0.1664926165088512,-0.09595107378556504,-0.2732702166959414,0.3129471363107108,0.08741489052772522,1.4655650854110718,-0.8030760884284973,0.6312707662582397,2.5785041365395376
195,-0.23995034120899164,17.809468843334876,1.1326098625788927,-0.2670507718255075,2.098901840189504,-0.024685453228597026,-0.0986423052999059,-0.3994083713450681,0.31471329366631573,0.15540501475334167,1.4802191257476807,0.10699314624071121,0.7534990310668945,2.642780236787413
196,-0.25763203053583417,17.913729870591457,1.1276654726847524,-0.4475837652976975,2.070512611186243,-0.12643150937702402,-0.09572066425332681,-0.4571608088812979,0.34107923281765723,1.4983083009719849,1.4010703563690186,-0.0909133180975914,0.8034364581108093,2.714348551921601
197,-0.28534588432469943,18.01607132466541,1.1190428145089137,-0.6385842635293607,2.0236803770985516,-0.21905884010768445,-0.04442307819505601,-0.4386330411415792,0.36713167886373027,0.4712628722190857,1.4294040203094482,0.19014815986156464,-0.8147881627082825,2.7719459467473286
198,-0.322907497970038,18.115173007980207,1.1082851302378118,-0.8535303111554873,1.9400479470062961,-0.17143793527535675,-0.0032741550025516537,-0.34236698836089585,0.38976780987942417,0.32717496156692505,1.4855108261108398,0.16575782001018524,-0.3609309792518616,2.6832760921690606
199,-0.3705667133349345,18.20972501846258,1.1039942125130882,-1.0187435822337905,1.8555827645801157,-0.016863508701816007,0.008514817321372242,-0.1634727728650697,0.39705429278006604,-0.23544344305992126,1.4890636205673218,0.934445321559906,-0.3113124966621399,2.6005546636435164
200,-0.4234618831714748,18.30111680740647,1.1091094022063195,-1.0759998503587402,1.810575199114295,0.22396478359910024,0.007180538772902339,-0.006447618347209865,0.39015332249657786,0.09087076038122177,1.4999308586120605,0.5864282250404358,0.37677931785583496,2.5214211889370284
201,-0.4766262183296334,18.39139438347813,1.1285386134733637,-1.0403475147638697,1.807168377200463,0.519938943619807,-0.00010754543247101455,0.1079060362676928,0.38195448351589617,0.40873679518699646,1.4917820692062378,-0.44772085547447205,1.2612330913543701,2.4421390826387253
202,-0.5265569056448162,18.482231010376307,1.156850990662897,-0.9601150498187027,1.8265217743433901,0.5587714736067063,-0.004628759388394801,0.24441895615073028,0.38595000804701357,0.6442044377326965,1.4998074769973755,-0.43088778853416443,-0.5667867064476013,2.361582575387378
203,-0.5718922559620608,18.574329892388665,1.1809744491294638,-0.857771956586773,1.8567626142582432,0.4002489806159093,-0.005094011429256093,0.42179892389001933,0.3919988786097232,0.8295880556106567,1.2704863548278809,-0.8204009532928467,0.2740553021430969,2.2814016433361832
204,-0.6114435103638756,18.668189865013993,1.1946638752696623,-0.7313785239059419,1.894672827740311,0.15697361161381992,0.0572420244939937,0.585500243292702,0.4464410689450943,0.4187347888946533,1.4998552799224854,-0.5612926483154297,-0.9978936910629272,2.201857336208438
205,-0.6439168462711516,18.763956047263505,1.1951165151955618,-0.5740051085613657,1.9335559132851352,-0.11784086794957471,0.20135565651695442,0.7199713234386169,0.6120527900029126,0.7299090623855591,1.4998817443847656,-0.8882434368133545,0.33512404561042786,2.1228018806427755
206,-0.6675357393454713,18.862015203679714,1.181348159019351,-0.3831565653753818,1.9883186571283338,-0.4128772083546389,0.3857409555254639,0.8187367853085736,0.9112203190409105,0.5392113327980042,1.2038487195968628,0.10226675122976303,-0.4484037756919861,2.043480649452378
207,-0.6792346190760286,18.964605502344995,1.1539352588107588,-0.0851288159844274,2.1254699604164418,-0.6450703771120493,0.4872898038538371,0.8381944785953598,1.1865613523975547,0.4361634850502014,1.444314956665039,-0.43998077511787415,-0.7226718664169312,1.9608921275181137
208,-0.6749736233749035,19.076439718842238,1.116265052515474,0.2227297769435443,2.3394255389537615,-0.8409829390394438,0.42951944223688776,0.8071553828678666,1.3129815825948923,1.4999889135360718,1.5,0.03710545599460602,-0.50025874376297,1.86902322473881
209,-0.655081330262115,19.201672230966285,1.0716755985890463,0.5535569442645966,2.6648158066471486,-0.9023673926217705,0.35597037927412506,0.7007343422526652,1.3840882391309772,0.8915014266967773,1.3966974020004272,0.46593788266181946,-0.8163689374923706,1.7642663046996039
210,-0.6180254574847767,19.345564787732197,1.0299484845703297,0.9005728004127526,3.060771568412036,-0.7352409579751119,0.29447806989849923,0.5023091304820139,1.4210441288302516,-0.44633153080940247,1.4992566108703613,0.5640987157821655,-1.4962878227233887,1.6395631318105535
211,-0.5643413329939351,19.50790396467918,1.0031276379527394,1.2060042355247809,3.3816800364506467,-0.3476224745200007,0.20941954294752516,0.3006474614533344,1.419109232774742,0.5226802825927734,1.337701678276062,0.7178000211715698,-1.479318380355835,1.4917164715911526
212,-0.49836328045668504,19.682136462929723,0.998120964447941,1.3956787612532395,3.5490918231767443,0.11336080554265462,0.10184880126579482,0.13891922319839217,1.386745420672809,0.5843199491500854,1.4999111890792847,0.2834492027759552,-1.1204591989517212,1.3247936850001796
